name	date	rate	text	helpful
Nishchal Malhotra	2021-07-08	5	This is a very good and helpful app which help in studies and classes but now neither me nor my friends nor my teachers are able to attend the meeting so please kindly see to it and fix the issue	1
Vaishnavi Yadav	2021-07-08	1	This app is good but there was such a problem that it's showing that it's joining but it's not joining the class I have faced so much issue and tomorrow is my exam the online exam and the class are not joining I have left my online exam information so it is not good app it's only just thik thak app and my classes are not joining still	0
aditi Sharma	2021-07-08	1	"I was very satisfied about this app.But now it is showing "" unable to connect...error code.."" What's the issue? Plz fix it.."	0
Hemlata K.	2021-07-06	2	Even when my network is good then also video is always blur. It consumes very much network. Can u plz look into it.. And correct it plz.. Other than this there is no problem	0
Md imtiyaz Alam	2021-07-03	4	I wanted to give 5 stars but I always get disconnected from the meeting while using another app and the zoom does not support virtual background	0
Revathi Kumar	2021-07-01	4	There was a connecting issues form a long time in zoom app .but has soon i reported a problem they resolved it thank so much and now i am able to attending my online classes i loved it .kindly use this app its very usefull guys	0
Hàlf Heàd Crûshèr	2021-07-08	1	Very bad app. It keeps getting stuck on connecting and then says can't connect to our services I have classes and they are important Please fix this as fast as you can	0
HellGamer	2021-07-09	1	This app is worst I am not able to connect to any of my meeting even I have the latest version of this app whenever I try to connect to meeting it always show error code 5 now what shall I do	0
Apoorv Sadhale	2021-07-07	3	Hiiii After updating the app after last update I have seen serious lag in video conferencing. Not able to join or it keeps telling connecting and does not connect. Plz fix this isssue	0
Tanish Gupta	2021-07-08	1	Doesn't work properly. Continously shows error code 104103 can't connect to our services, even though network is perfectly fine.	0
Himanshu Sharma 8Ruby 19	2021-07-08	2	Most of my times I can't connect to my meeting but it is a very great app but only the problem is to connect my meetings it always shows connection error	1
Maureen Holgate	2021-07-08	3	It's a pity that as soon as there is another device connected to you tube whilst the zoom is on my device over WiFi then the signal breaks up or disconnects	0
Amal Perera	2021-06-28	4	I like this app because it is a lot less hassle. I would love it if it had English subtitle feature like on Microsoft Teams.	15
Nimmis Aanandha lahari	2021-06-30	3	It does not work in mobile for many of them..it works only in laptop..due to this condition i have suffered during my interviews..please do rectify this fault and make it work in mobile phones too	0
Aylwin Wee	2021-07-02	5	Good and smooth video audio. Used to conduct music sessions . One on one sessions.. But tends to have a bit of echo and reverb. 😚	2
Ishmala Saxena	2021-07-07	1	This app has a lot of bugs and connectivity issues and It uses a lot of data this data goes waste and if we want to sign in we need share our personal information this is not good they need to improve it	0
Piyusha	2021-07-07	4	Nice aap , I have given it five stars but sometimes it stops working. So can't attend a single meeting.	0
Bindu.G Bindu.G	2021-07-09	1	It's the worst app I can say like from past 1 week I'm trying to join the class but it's not connecting only I even tried to attend my classes in other device even in that I'm facing the same problem it's not only me even my friends are facing it 😡😡😡	0
Smitha Suresh	2021-07-09	1	Unable to attend my online classes due to some connectivity issues(error code-104103). kindly fix it at the earliest.	0
stopclaymation s	2021-07-02	1	Worst app, even my network range is high, it always says report problem or network problem is there. So pls try to fix the bug or anything I hope you will see my feedback an u will reply me	12
Shankhasubhra Dutta	2021-07-07	1	Your app sucks, I can't even join the meeting (I do have stable network connection), it stucks at the connecting screen.	0
bhuvana anand	2021-07-08	1	In jio network school online classes was not connecting. There was no option for virtual background in android phones. Please bring the virtual background option for Android mobiles.	1
Ayushi Ekka	2021-07-09	1	Recently it is having very much network issues even though the network is perfect. Due to this I am not able to join my classes sometimes. Please sove this problem.	1
Vineeta Karan	2021-07-09	1	Earlier it was working very well but since I have updated it ,I am not able to join my classes.It always shows connecting,error code 5 or 10414.	0
Mekalacheruvu Venu	2021-07-07	4	It's a good platform for my online classes but some times it's not working properly even having good connectivity.	0
ALIFYA KHAN CLASS-4A ROLL-3	2021-07-08	3	Zoom is the best meeting app I am using it for a year but now it's not connecting with my meeting fix this problem as soon as possible	1
Anjali Nema	2021-07-08	1	"It is lagging a lot since past few days,I am not able to join a meeting it says ""can't connect to our service and error code 104103"" It is getting difficult for me to attend classes"	0
Ramakrishna Reddy	2021-07-08	1	This app is good for classes but the problem is we cannot zoom the board while class is on going. Why always coming like this report problem errorcode 104105😠😠😤😤😤	0
Ashnav Kaushal	2021-07-07	2	I can't even join my meeting. I am always stuck on connecting and it disconnects again and again. Google meet is better.	0
Mahi Shukla	2021-07-02	2	I am not satisfied with this app because the problem is sometimes when I login my class in this app it shows can't connect to the service but why I don't know,I report this problem but there was no answer from the other side I need the answer 😡😡	4
Anil Kumar	2021-07-05	1	I will give this app only two stars because I have problem that I don't able to do chatting with friends when host make chat disable please solve the problem .	0
